,address_components,name,place_id,city
0,"[{'long_name': '104', 'short_name': '104', 'types': ['street_number']}, {'long_name': 'Nürnberger Straße', 'short_name': 'Nürnberger Str.', 'types': ['route']}, {'long_name': 'Lauf an der Pegnitz', 'short_name': 'Lauf an der Pegnitz', 'types': ['locality', 'political']}, {'long_name': 'Nürnberger Land', 'short_name': 'Nürnberger Land', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mittelfranken', 'short_name': 'Mittelfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '91207', 'short_name': '91207', 'types': ['postal_code']}]",REWE,ChIJ2zhKsJ7hoUcRJxJV3bH6Cd8,Lauf an der Pegnitz
0,"[{'long_name': '26', 'short_name': '26', 'types': ['street_number']}, {'long_name': 'Röthenbacher Straße', 'short_name': 'Röthenbacher Str.', 'types': ['route']}, {'long_name': 'Lauf an der Pegnitz', 'short_name': 'Lauf an der Pegnitz', 'types': ['locality', 'political']}, {'long_name': 'Nürnberger Land', 'short_name': 'Nürnberger Land', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mittelfranken', 'short_name': 'Mittelfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '91207', 'short_name': '91207', 'types': ['postal_code']}]",dm-drogerie markt,ChIJkXZxZaLhoUcR4kubJSQyuKY,Lauf an der Pegnitz
0,"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Wetzendorfer Straße', 'short_name': 'Wetzendorfer Str.', 'types': ['route']}, {'long_name': 'Lauf an der Pegnitz', 'short_name': 'Lauf an der Pegnitz', 'types': ['locality', 'political']}, {'long_name': 'Nürnberger Land', 'short_name': 'Nürnberger Land', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mittelfranken', 'short_name': 'Mittelfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '91207', 'short_name': '91207', 'types': ['postal_code']}]",REWE,ChIJ7TtNEqDhoUcRIUtRqSPpqJ0,Lauf an der Pegnitz
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Henry-Dunant-Straße', 'short_name': 'Henry-Dunant-Straße', 'types': ['route']}, {'long_name': 'Lauf an der Pegnitz', 'short_name': 'Lauf an der Pegnitz', 'types': ['locality', 'political']}, {'long_name': 'Nürnberger Land', 'short_name': 'Nürnberger Land', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mittelfranken', 'short_name': 'Mittelfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '91207', 'short_name': '91207', 'types': ['postal_code']}]",Lidl,ChIJyXaiXAXhoUcRDgVpNpW52gA,Lauf an der Pegnitz
0,"[{'long_name': '49', 'short_name': '49', 'types': ['street_number']}, {'long_name': 'Sebastianstraße', 'short_name': 'Sebastianstraße', 'types': ['route']}, {'long_name': 'Amberg', 'short_name': 'AM', 'types': ['locality', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '92224', 'short_name': '92224', 'types': ['postal_code']}]",diska Amberg,ChIJp0Lmu0AqoEcRgWh3uV78IkE,Amberg
0,"[{'long_name': '26', 'short_name': '26', 'types': ['street_number']}, {'long_name': 'Mosacherweg', 'short_name': 'Mosacherweg', 'types': ['route']}, {'long_name': 'Amberg', 'short_name': 'AM', 'types': ['locality', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '92224', 'short_name': '92224', 'types': ['postal_code']}]",Netto Filiale,ChIJ86eqA4cpoEcR3yompj2R23U,Amberg
0,"[{'long_name': '33A', 'short_name': '33A', 'types': ['street_number']}, {'long_name': 'Pfistermeisterstraße', 'short_name': 'Pfistermeisterstraße', 'types': ['route']}, {'long_name': 'Amberg', 'short_name': 'AM', 'types': ['locality', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '92224', 'short_name': '92224', 'types': ['postal_code']}]",EDEKA Wiesmeth,ChIJmWGgQywqoEcRKJ676IFRXa4,Amberg
0,"[{'long_name': '5', 'short_name': '5', 'types': ['street_number']}, {'long_name': 'Boschstraße', 'short_name': 'Boschstraße', 'types': ['route']}, {'long_name': 'Amberg', 'short_name': 'AM', 'types': ['locality', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '92224', 'short_name': '92224', 'types': ['postal_code']}]",Thomas Philipps Sonderposten,ChIJubHMLIkpoEcRDgez9GwaGME,Amberg
0,"[{'long_name': '2a', 'short_name': '2a', 'types': ['street_number']}, {'long_name': 'Rammertshofer Weg', 'short_name': 'Rammertshofer Weg', 'types': ['route']}, {'long_name': 'Amberg', 'short_name': 'AM', 'types': ['locality', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '92224', 'short_name': '92224', 'types': ['postal_code']}]",dm-drogerie markt,ChIJuW8FMgCfDEER_D0JkdXHQu4,Amberg
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Rammertshofer Weg', 'short_name': 'Rammertshofer Weg', 'types': ['route']}, {'long_name': 'Amberg', 'short_name': 'AM', 'types': ['locality', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '92224', 'short_name': '92224', 'types': ['postal_code']}]",ALDI,ChIJuWycOlAqoEcRiyZYE7sTEfE,Amberg
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Am Bergsteig', 'short_name': 'Am Bergsteig', 'types': ['route']}, {'long_name': 'Amberg', 'short_name': 'AM', 'types': ['locality', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '92224', 'short_name': '92224', 'types': ['postal_code']}]",ALDI SÜD,ChIJayVp7o4poEcR8C6MMclsgog,Amberg
0,"[{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Fuggerstraße', 'short_name': 'Fuggerstraße', 'types': ['route']}, {'long_name': 'Amberg', 'short_name': 'AM', 'types': ['locality', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '92224', 'short_name': '92224', 'types': ['postal_code']}]",real,ChIJSQb7w08qoEcR1DFSLLoNN8Q,Amberg
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Am Bergsteig', 'short_name': 'Am Bergsteig', 'types': ['route']}, {'long_name': 'Amberg', 'short_name': 'AM', 'types': ['locality', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '92224', 'short_name': '92224', 'types': ['postal_code']}]",dm-drogerie markt,ChIJDUFSv5EpoEcRdUwkYVBWCZ8,Amberg
0,"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Kaiser-Ludwig-Ring', 'short_name': 'Kaiser-Ludwig-Ring', 'types': ['route']}, {'long_name': 'Amberg', 'short_name': 'AM', 'types': ['locality', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '92224', 'short_name': '92224', 'types': ['postal_code']}]",Netto Filiale,ChIJL0EO5jQqoEcRA1hMg8XJWPs,Amberg
0,"[{'long_name': '20', 'short_name': '20', 'types': ['street_number']}, {'long_name': 'Barbarastraße', 'short_name': 'Barbarastraße', 'types': ['route']}, {'long_name': 'Amberg', 'short_name': 'AM', 'types': ['locality', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '92224', 'short_name': '92224', 'types': ['postal_code']}]",Lidl,ChIJpZNYCokpoEcRpsdkJKv6kFE,Amberg
0,"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Infanteriestraße', 'short_name': 'Infanteriestraße', 'types': ['route']}, {'long_name': 'Amberg', 'short_name': 'AM', 'types': ['locality', 'political']}, {'long_name': 'Oberpfalz', 'short_name': 'Oberpfalz', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '92224', 'short_name': '92224', 'types': ['postal_code']}]",Lidl,ChIJUSlG404qoEcRa5iNaC1MrDQ,Amberg
0,"[{'long_name': '10', 'short_name': '10', 'types': ['street_number']}, {'long_name': 'Am Viehmarkt', 'short_name': 'Am Viehmarkt', 'types': ['route']}, {'long_name': 'Ratzeburg', 'short_name': 'Ratzeburg', 'types': ['locality', 'political']}, {'long_name': 'Herzogtum Lauenburg', 'short_name': 'Herzogtum Lauenburg', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Schleswig-Holstein', 'short_name': 'SH', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '23909', 'short_name': '23909', 'types': ['postal_code']}]",Marktkauf,ChIJzVRsQSj5rUcRQ5IAeEPzGY8,Ratzeburg
0,"[{'long_name': '1-3', 'short_name': '1-3', 'types': ['street_number']}, {'long_name': 'Zittschower Weg', 'short_name': 'Zittschower Weg', 'types': ['route']}, {'long_name': 'Ratzeburg', 'short_name': 'Ratzeburg', 'types': ['locality', 'political']}, {'long_name': 'Herzogtum Lauenburg', 'short_name': 'Herzogtum Lauenburg', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Schleswig-Holstein', 'short_name': 'SH', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '23909', 'short_name': '23909', 'types': ['postal_code']}]",PENNY,ChIJCcn5-y-xY0ERscT511xLNq8,Ratzeburg
0,"[{'long_name': '14-16', 'short_name': '14-16', 'types': ['street_number']}, {'long_name': 'Louisenstraße', 'short_name': 'Louisenstraße', 'types': ['route']}, {'long_name': 'Bad Homburg vor der Höhe', 'short_name': 'Bad Homburg vor der Höhe', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Bad Homburg vor der Höhe', 'short_name': 'Bad Homburg vor der Höhe', 'types': ['locality', 'political']}, {'long_name': 'Hochtaunuskreis', 'short_name': 'Hochtaunuskreis', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Darmstadt', 'short_name': 'DA', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Hessen', 'short_name': 'HE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '61348', 'short_name': '61348', 'types': ['postal_code']}]",REWE,ChIJ1xbsEJsHvUcRrrV2bTI0zas,Bad Homburg vor der Höhe
0,"[{'long_name': '18-24', 'short_name': '18-24', 'types': ['street_number']}, {'long_name': 'Gluckensteinweg', 'short_name': 'Gluckensteinweg', 'types': ['route']}, {'long_name': 'Bad Homburg vor der Höhe', 'short_name': 'Bad Homburg vor der Höhe', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Bad Homburg vor der Höhe', 'short_name': 'Bad Homburg vor der Höhe', 'types': ['locality', 'political']}, {'long_name': 'Hochtaunuskreis', 'short_name': 'Hochtaunuskreis', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Darmstadt', 'short_name': 'DA', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Hessen', 'short_name': 'HE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '61350', 'short_name': '61350', 'types': ['postal_code']}]",REWE,ChIJT70SToIHvUcRkXOBQg1H6xU,Bad Homburg vor der Höhe
0,"[{'long_name': '89', 'short_name': '89', 'types': ['street_number']}, {'long_name': 'Gluckensteinweg', 'short_name': 'Gluckensteinweg', 'types': ['route']}, {'long_name': 'Bad Homburg vor der Höhe', 'short_name': 'Bad Homburg vor der Höhe', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Bad Homburg vor der Höhe', 'short_name': 'Bad Homburg vor der Höhe', 'types': ['locality', 'political']}, {'long_name': 'Hochtaunuskreis', 'short_name': 'Hochtaunuskreis', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Darmstadt', 'short_name': 'DA', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Hessen', 'short_name': 'HE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '61350', 'short_name': '61350', 'types': ['postal_code']}]",Penny Market discount stores,ChIJ2dzMnNWpvUcRIizETbK8q7o,Bad Homburg vor der Höhe
0,"[{'long_name': '20', 'short_name': '20', 'types': ['street_number']}, {'long_name': 'Höhestraße', 'short_name': 'Höhestraße', 'types': ['route']}, {'long_name': 'Bad Homburg vor der Höhe', 'short_name': 'Bad Homburg vor der Höhe', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Bad Homburg vor der Höhe', 'short_name': 'Bad Homburg vor der Höhe', 'types': ['locality', 'political']}, {'long_name': 'Hochtaunuskreis', 'short_name': 'Hochtaunuskreis', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Darmstadt', 'short_name': 'DA', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Hessen', 'short_name': 'HE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '61348', 'short_name': '61348', 'types': ['postal_code']}]",Anadolu Süpermarkt,ChIJ2ag2sZwHvUcRlwC471CNa58,Bad Homburg vor der Höhe
0,"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Frankfurter Landstraße', 'short_name': 'Frankfurter Landstraße', 'types': ['route']}, {'long_name': 'Bad Homburg vor der Höhe', 'short_name': 'Bad Homburg vor der Höhe', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Bad Homburg vor der Höhe', 'short_name': 'Bad Homburg vor der Höhe', 'types': ['locality', 'political']}, {'long_name': 'Hochtaunuskreis', 'short_name': 'Hochtaunuskreis', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Darmstadt', 'short_name': 'DA', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Hessen', 'short_name': 'HE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '61352', 'short_name': '61352', 'types': ['postal_code']}]",HIT Trading Group GmbH & Co. KG,ChIJRcvCgrsHvUcR9xys3AiERcc,Bad Homburg vor der Höhe
0,"[{'long_name': '4', 'short_name': '4', 'types': ['street_number']}, {'long_name': 'Justus-von-Liebig-Straße', 'short_name': 'Justus-von-Liebig-Straße', 'types': ['route']}, {'long_name': 'Bad Homburg vor der Höhe', 'short_name': 'Bad Homburg vor der Höhe', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Bad Homburg vor der Höhe', 'short_name': 'Bad Homburg vor der Höhe', 'types': ['locality', 'political']}, {'long_name': 'Hochtaunuskreis', 'short_name': 'Hochtaunuskreis', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Darmstadt', 'short_name': 'DA', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Hessen', 'short_name': 'HE', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '61352', 'short_name': '61352', 'types': ['postal_code']}]",ALDI SÜD,ChIJL7tH95MHvUcR8M8iMCjbmo4,Bad Homburg vor der Höhe
0,"[{'long_name': '51', 'short_name': '51', 'types': ['street_number']}, {'long_name': 'Nürnberger Straße', 'short_name': 'Nürnberger Str.', 'types': ['route']}, {'long_name': 'Neustadt an der Aisch', 'short_name': 'Neustadt an der Aisch', 'types': ['locality', 'political']}, {'long_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'short_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mittelfranken', 'short_name': 'Mittelfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '91413', 'short_name': '91413', 'types': ['postal_code']}]",E center Kurz,ChIJq_KtT84LokcRG8FwG2ZDymM,Neustadt an der Aisch
0,"[{'long_name': '10', 'short_name': '10', 'types': ['street_number']}, {'long_name': 'Riedweg', 'short_name': 'Riedweg', 'types': ['route']}, {'long_name': 'Neustadt an der Aisch', 'short_name': 'Neustadt an der Aisch', 'types': ['locality', 'political']}, {'long_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'short_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mittelfranken', 'short_name': 'Mittelfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '91413', 'short_name': '91413', 'types': ['postal_code']}]",dm-drogerie markt,ChIJeVz5EcGioUcRGJfEoWB9lgA,Neustadt an der Aisch
0,"[{'long_name': '32', 'short_name': '32', 'types': ['street_number']}, {'long_name': 'Karl-Eibl-Straße', 'short_name': 'Karl-Eibl-Straße', 'types': ['route']}, {'long_name': 'Pulvermühle', 'short_name': 'Pulvermühle', 'types': ['sublocality_level_1', 'sublocality', 'political']}, {'long_name': 'Neustadt an der Aisch', 'short_name': 'Neustadt an der Aisch', 'types': ['locality', 'political']}, {'long_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'short_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mittelfranken', 'short_name': 'Mittelfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '91413', 'short_name': '91413', 'types': ['postal_code']}]",NORMA Filiale,ChIJt_F9tLMLokcRbOjUHJ0H3Z0,Neustadt an der Aisch
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Am Alten Gleis', 'short_name': 'Am Alten Gleis', 'types': ['route']}, {'long_name': 'Neustadt an der Aisch', 'short_name': 'Neustadt an der Aisch', 'types': ['locality', 'political']}, {'long_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'short_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mittelfranken', 'short_name': 'Mittelfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '91413', 'short_name': '91413', 'types': ['postal_code']}]",ALDI SÜD,ChIJl7g-bMkLokcRRUOPxc5ow8k,Neustadt an der Aisch
0,"[{'long_name': '10', 'short_name': '10', 'types': ['street_number']}, {'long_name': 'Riedweg', 'short_name': 'Riedweg', 'types': ['route']}, {'long_name': 'Neustadt an der Aisch', 'short_name': 'Neustadt an der Aisch', 'types': ['locality', 'political']}, {'long_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'short_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mittelfranken', 'short_name': 'Mittelfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '91413', 'short_name': '91413', 'types': ['postal_code']}]",Lidl,ChIJU3eKeckLokcRqqQFnl9KBd4,Neustadt an der Aisch
0,"[{'long_name': '52', 'short_name': '52', 'types': ['street_number']}, {'long_name': 'Neustädter Straße', 'short_name': 'Neustädter Str.', 'types': ['route']}, {'long_name': 'Diespeck', 'short_name': 'Diespeck', 'types': ['locality', 'political']}, {'long_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'short_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mittelfranken', 'short_name': 'Mittelfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '91456', 'short_name': '91456', 'types': ['postal_code']}]",Netto Filiale,ChIJ0SpoiN4LokcRvopAF6_PG3U,Diespeck
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Robert-Bosch-Straße', 'short_name': 'Robert-Bosch-Straße', 'types': ['route']}, {'long_name': 'Neustadt an der Aisch', 'short_name': 'Neustadt an der Aisch', 'types': ['locality', 'political']}, {'long_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'short_name': 'Landkreis Neustadt a.d.Aisch-Bad Windsheim', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Mittelfranken', 'short_name': 'Mittelfranken', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Bayern', 'short_name': 'BY', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '91413', 'short_name': '91413', 'types': ['postal_code']}]",Kaufland Neustadt an der Aisch,ChIJ_82cJWUJokcRz8PH2onUZE8,Neustadt an der Aisch
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Weinbergstraße', 'short_name': 'Weinbergstraße', 'types': ['route']}, {'long_name': 'Sangerhausen', 'short_name': 'Sangerhausen', 'types': ['locality', 'political']}, {'long_name': 'Mansfeld-Südharz', 'short_name': 'Mansfeld-Südharz', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Sachsen-Anhalt', 'short_name': 'SA', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '06526', 'short_name': '06526', 'types': ['postal_code']}]",Lidl,ChIJsYGGrMvKpUcR9IExiKenoSQ,Sangerhausen
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Oststraße', 'short_name': 'Oststraße', 'types': ['route']}, {'long_name': 'Sangerhausen', 'short_name': 'Sangerhausen', 'types': ['locality', 'political']}, {'long_name': 'Mansfeld-Südharz', 'short_name': 'Mansfeld-Südharz', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Sachsen-Anhalt', 'short_name': 'SA', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '06526', 'short_name': '06526', 'types': ['postal_code']}]",EDEKA Lehne,ChIJuxSdtj_LpUcRVmiOdInadeg,Sangerhausen
0,"[{'long_name': '48', 'short_name': '48', 'types': ['street_number']}, {'long_name': 'Georg-Schumann-Straße', 'short_name': 'Georg-Schumann-Straße', 'types': ['route']}, {'long_name': 'Sangerhausen', 'short_name': 'Sangerhausen', 'types': ['locality', 'political']}, {'long_name': 'Mansfeld-Südharz', 'short_name': 'Mansfeld-Südharz', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Sachsen-Anhalt', 'short_name': 'SA', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '06526', 'short_name': '06526', 'types': ['postal_code']}]",NP-Markt Sangerhausen,ChIJy3DzbD01pEcRlac2_XY27NY,Sangerhausen
0,"[{'long_name': '2', 'short_name': '2', 'types': ['street_number']}, {'long_name': 'Schützenplatz', 'short_name': 'Schützenpl.', 'types': ['route']}, {'long_name': 'Sangerhausen', 'short_name': 'Sangerhausen', 'types': ['locality', 'political']}, {'long_name': 'Mansfeld-Südharz', 'short_name': 'Mansfeld-Südharz', 'types': ['administrative_area_level_3', 'political']}, {'long_name': 'Sachsen-Anhalt', 'short_name': 'SA', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '06526', 'short_name': '06526', 'types': ['postal_code']}]",Kaufland Sangerhausen,ChIJT0MCrjY1pEcRfq2c1r78WbI,Sangerhausen
