place,wd,hour,mean_count
Annastraße Augsburg,Mi,8,351.5
Annastraße Augsburg,Mi,9,606.75
Annastraße Augsburg,Mi,10,813
Annastraße Augsburg,Mi,11,1011
Annastraße Augsburg,Mi,12,1556.75
Annastraße Augsburg,Mi,13,1204.75
Annastraße Augsburg,Mi,14,915
Annastraße Augsburg,Mi,15,1058.75
Annastraße Augsburg,Mi,16,1022.75
Annastraße Augsburg,Mi,17,1045.25
Annastraße Augsburg,Mi,18,807.5
Annastraße Augsburg,Mi,19,403.5
Annastraße Augsburg,Mi,20,125.75
Annastraße Augsburg,Mi,21,79.5
Annastraße Augsburg,Mi,22,58.5
Annastraße Augsburg,Mi,23,35.75
Annastraße Augsburg,Do,0,20.25
Annastraße Augsburg,Do,1,13.75
Annastraße Augsburg,Do,2,10.25
Annastraße Augsburg,Do,3,15.75
Annastraße Augsburg,Do,4,11.25
Annastraße Augsburg,Do,5,25
Annastraße Augsburg,Do,6,88.5
Annastraße Augsburg,Do,7,210.25
Annastraße Augsburg,Do,8,315.75
Annastraße Augsburg,Do,9,557
Annastraße Augsburg,Do,10,781
Annastraße Augsburg,Do,11,1023.5
Annastraße Augsburg,Do,12,1629.5
Annastraße Augsburg,Do,13,1489.25
Annastraße Augsburg,Do,14,1179.75
Annastraße Augsburg,Do,15,1127.5
Annastraße Augsburg,Do,16,1067
Annastraße Augsburg,Do,17,983
Annastraße Augsburg,Do,18,806.75
Annastraße Augsburg,Do,19,345.5
Annastraße Augsburg,Do,20,137.5
Annastraße Augsburg,Do,21,73.5
Annastraße Augsburg,Do,22,54.5
Annastraße Augsburg,Do,23,35.75
Annastraße Augsburg,Fr,0,22.75
Annastraße Augsburg,Fr,1,8
Annastraße Augsburg,Fr,2,4.5
Annastraße Augsburg,Fr,3,3.75
Annastraße Augsburg,Fr,4,5.25
Annastraße Augsburg,Fr,5,14
Annastraße Augsburg,Fr,6,63.75
Annastraße Augsburg,Fr,7,258
Annastraße Augsburg,Fr,8,379
Annastraße Augsburg,Fr,9,575.25
Annastraße Augsburg,Fr,10,837.25
Annastraße Augsburg,Fr,11,1031.5
Annastraße Augsburg,Fr,12,1402.75
Annastraße Augsburg,Fr,13,1540
Annastraße Augsburg,Fr,14,1436
Annastraße Augsburg,Fr,15,1558.25
Annastraße Augsburg,Fr,16,1506.5
Annastraße Augsburg,Fr,17,1335
Annastraße Augsburg,Fr,18,1074.5
Annastraße Augsburg,Fr,19,576.25
Annastraße Augsburg,Fr,20,246
Annastraße Augsburg,Fr,21,145
Annastraße Augsburg,Fr,22,154.75
Annastraße Augsburg,Fr,23,121.75
Annastraße Augsburg,Sa,0,88.5
Annastraße Augsburg,Sa,1,76.5
Annastraße Augsburg,Sa,2,61.5
Annastraße Augsburg,Sa,3,50.25
Annastraße Augsburg,Sa,4,21.25
Annastraße Augsburg,Sa,5,33.5
Annastraße Augsburg,Sa,6,28.75
Annastraße Augsburg,Sa,7,47.75
Annastraße Augsburg,Sa,8,157.25
Annastraße Augsburg,Sa,9,441.5
Annastraße Augsburg,Sa,10,1200
Annastraße Augsburg,Sa,11,1973.75
Annastraße Augsburg,Sa,12,2411.25
Annastraße Augsburg,Sa,13,2555.25
Annastraße Augsburg,Sa,14,2863.75
Annastraße Augsburg,Sa,15,2820.5
Annastraße Augsburg,Sa,16,2627.5
Annastraße Augsburg,Sa,17,2123.5
Annastraße Augsburg,Sa,18,1395.5
Annastraße Augsburg,Sa,19,736.25
Annastraße Augsburg,Sa,20,261
Annastraße Augsburg,Sa,21,146
Annastraße Augsburg,Sa,22,132
Annastraße Augsburg,Sa,23,114.25
Bahnhofstraße (Mitte) Bielefeld,So,0,359.5
Bahnhofstraße (Mitte) Bielefeld,So,1,263
Bahnhofstraße (Mitte) Bielefeld,So,2,217.375
Bahnhofstraße (Mitte) Bielefeld,So,3,192.375
Bahnhofstraße (Mitte) Bielefeld,So,4,139.875
Bahnhofstraße (Mitte) Bielefeld,So,5,117.75
Bahnhofstraße (Mitte) Bielefeld,So,6,54.25
Bahnhofstraße (Mitte) Bielefeld,So,7,70.25
Bahnhofstraße (Mitte) Bielefeld,So,8,60.875
Bahnhofstraße (Mitte) Bielefeld,So,9,96.625
Bahnhofstraße (Mitte) Bielefeld,So,10,180
Bahnhofstraße (Mitte) Bielefeld,So,11,223.75
Bahnhofstraße (Mitte) Bielefeld,So,12,291.125
Bahnhofstraße (Mitte) Bielefeld,So,13,381.625
Bahnhofstraße (Mitte) Bielefeld,So,14,435.375
Bahnhofstraße (Mitte) Bielefeld,So,15,475.375
Bahnhofstraße (Mitte) Bielefeld,So,16,567.5
Bahnhofstraße (Mitte) Bielefeld,So,17,552.25
Bahnhofstraße (Mitte) Bielefeld,So,18,472.375
Bahnhofstraße (Mitte) Bielefeld,So,19,409.375
Bahnhofstraße (Mitte) Bielefeld,So,20,258.125
Bahnhofstraße (Mitte) Bielefeld,So,21,180.125
Bahnhofstraße (Mitte) Bielefeld,So,22,115
Bahnhofstraße (Mitte) Bielefeld,So,23,55.625
Bahnhofstraße (Mitte) Bielefeld,Mo,0,29.125
Bahnhofstraße (Mitte) Bielefeld,Mo,1,12.5
Bahnhofstraße (Mitte) Bielefeld,Mo,2,6.125
Bahnhofstraße (Mitte) Bielefeld,Mo,3,8.375
Bahnhofstraße (Mitte) Bielefeld,Mo,4,13.625
Bahnhofstraße (Mitte) Bielefeld,Mo,5,60
Bahnhofstraße (Mitte) Bielefeld,Mo,6,121
Bahnhofstraße (Mitte) Bielefeld,Mo,7,333.875
Bahnhofstraße (Mitte) Bielefeld,Mo,8,424.5
Bahnhofstraße (Mitte) Bielefeld,Mo,9,761.75
Bahnhofstraße (Mitte) Bielefeld,Mo,10,1336.25
Bahnhofstraße (Mitte) Bielefeld,Mo,11,1796.375
Bahnhofstraße (Mitte) Bielefeld,Mo,12,2155.875
Bahnhofstraße (Mitte) Bielefeld,Mo,13,2296.75
Bahnhofstraße (Mitte) Bielefeld,Mo,14,2192.75
Bahnhofstraße (Mitte) Bielefeld,Mo,15,2372.75
Bahnhofstraße (Mitte) Bielefeld,Mo,16,2442.375
Bahnhofstraße (Mitte) Bielefeld,Mo,17,2220.625
Bahnhofstraße (Mitte) Bielefeld,Mo,18,1711.375
Bahnhofstraße (Mitte) Bielefeld,Mo,19,1082.25
Bahnhofstraße (Mitte) Bielefeld,Mo,20,432.625
Bahnhofstraße (Mitte) Bielefeld,Mo,21,184.75
Bahnhofstraße (Mitte) Bielefeld,Mo,22,130.875
Bahnhofstraße (Mitte) Bielefeld,Mo,23,57.25
Bahnhofstraße (Mitte) Bielefeld,Di,0,28.75
Bahnhofstraße (Mitte) Bielefeld,Di,1,12.25
Bahnhofstraße (Mitte) Bielefeld,Di,2,7.25
Bahnhofstraße (Mitte) Bielefeld,Di,3,8
Bahnhofstraße (Mitte) Bielefeld,Di,4,12.875
Bahnhofstraße (Mitte) Bielefeld,Di,5,60
Bahnhofstraße (Mitte) Bielefeld,Di,6,121.125
Bahnhofstraße (Mitte) Bielefeld,Di,7,345.5
Bahnhofstraße (Mitte) Bielefeld,Di,8,471.125
Bahnhofstraße (Mitte) Bielefeld,Di,9,715.375
Bahnhofstraße (Mitte) Bielefeld,Di,10,1153.625
Bahnhofstraße (Mitte) Bielefeld,Di,11,1495.75
Bahnhofstraße (Mitte) Bielefeld,Di,12,1898
Bahnhofstraße (Mitte) Bielefeld,Di,13,2024.875
Bahnhofstraße (Mitte) Bielefeld,Di,14,1885.875
Bahnhofstraße (Mitte) Bielefeld,Di,15,2029.5
Bahnhofstraße (Mitte) Bielefeld,Di,16,2098.625
Bahnhofstraße (Mitte) Bielefeld,Di,17,2149.625
Bahnhofstraße (Mitte) Bielefeld,Di,18,1714.625
Bahnhofstraße (Mitte) Bielefeld,Di,19,1099
Bahnhofstraße (Mitte) Bielefeld,Di,20,438.5
Bahnhofstraße (Mitte) Bielefeld,Di,21,227.875
Bahnhofstraße (Mitte) Bielefeld,Di,22,132.125
Bahnhofstraße (Mitte) Bielefeld,Di,23,80.375
Bahnhofstraße (Mitte) Bielefeld,Mi,0,24.333333333333332
Bahnhofstraße (Mitte) Bielefeld,Mi,1,73.22222222222223
Bahnhofstraße (Mitte) Bielefeld,Mi,2,46.77777777777778
Bahnhofstraße (Mitte) Bielefeld,Mi,3,49.22222222222222
Bahnhofstraße (Mitte) Bielefeld,Mi,4,39.888888888888886
Bahnhofstraße (Mitte) Bielefeld,Mi,5,80.11111111111111
Bahnhofstraße (Mitte) Bielefeld,Mi,6,130.88888888888889
Bahnhofstraße (Mitte) Bielefeld,Mi,7,299.1111111111111
Bahnhofstraße (Mitte) Bielefeld,Mi,8,394.8888888888889
Bahnhofstraße (Mitte) Bielefeld,Mi,9,607.1111111111111
Bahnhofstraße (Mitte) Bielefeld,Mi,10,1015.6666666666666
Bahnhofstraße (Mitte) Bielefeld,Mi,11,1292.5555555555557
Bahnhofstraße (Mitte) Bielefeld,Mi,12,1602.5555555555557
Bahnhofstraße (Mitte) Bielefeld,Mi,13,1731.4444444444443
Bahnhofstraße (Mitte) Bielefeld,Mi,14,1601.111111111111
Bahnhofstraße (Mitte) Bielefeld,Mi,15,1689.4444444444443
Bahnhofstraße (Mitte) Bielefeld,Mi,16,1895.7777777777778
Bahnhofstraße (Mitte) Bielefeld,Mi,17,1830.3333333333333
Bahnhofstraße (Mitte) Bielefeld,Mi,18,1523.6666666666667
Bahnhofstraße (Mitte) Bielefeld,Mi,19,1072.3333333333333
Bahnhofstraße (Mitte) Bielefeld,Mi,20,422.6666666666667
Bahnhofstraße (Mitte) Bielefeld,Mi,21,201.66666666666666
Bahnhofstraße (Mitte) Bielefeld,Mi,22,150.11111111111111
Bahnhofstraße (Mitte) Bielefeld,Mi,23,83.88888888888889
Bahnhofstraße (Mitte) Bielefeld,Do,0,41
Bahnhofstraße (Mitte) Bielefeld,Do,1,22.22222222222222
Bahnhofstraße (Mitte) Bielefeld,Do,2,8.222222222222221
Bahnhofstraße (Mitte) Bielefeld,Do,3,16.11111111111111
Bahnhofstraße (Mitte) Bielefeld,Do,4,19.555555555555557
Bahnhofstraße (Mitte) Bielefeld,Do,5,79.66666666666667
Bahnhofstraße (Mitte) Bielefeld,Do,6,122.11111111111111
Bahnhofstraße (Mitte) Bielefeld,Do,7,335.44444444444446
Bahnhofstraße (Mitte) Bielefeld,Do,8,468.6666666666667
Bahnhofstraße (Mitte) Bielefeld,Do,9,761.3333333333334
Bahnhofstraße (Mitte) Bielefeld,Do,10,1286.6666666666667
Bahnhofstraße (Mitte) Bielefeld,Do,11,1599.3333333333333
Bahnhofstraße (Mitte) Bielefeld,Do,12,2030.4444444444443
Bahnhofstraße (Mitte) Bielefeld,Do,13,2224.4444444444443
Bahnhofstraße (Mitte) Bielefeld,Do,14,2079.3333333333335
Bahnhofstraße (Mitte) Bielefeld,Do,15,2297
Bahnhofstraße (Mitte) Bielefeld,Do,16,2476.1111111111113
Bahnhofstraße (Mitte) Bielefeld,Do,17,2463.777777777778
Bahnhofstraße (Mitte) Bielefeld,Do,18,1967.2222222222222
Bahnhofstraße (Mitte) Bielefeld,Do,19,1280.3333333333333
Bahnhofstraße (Mitte) Bielefeld,Do,20,491.1111111111111
Bahnhofstraße (Mitte) Bielefeld,Do,21,245
Bahnhofstraße (Mitte) Bielefeld,Do,22,166
Bahnhofstraße (Mitte) Bielefeld,Do,23,95
Bahnhofstraße (Mitte) Bielefeld,Fr,0,35.111111111111114
Bahnhofstraße (Mitte) Bielefeld,Fr,1,22
Bahnhofstraße (Mitte) Bielefeld,Fr,2,14.11111111111111
Bahnhofstraße (Mitte) Bielefeld,Fr,3,10
Bahnhofstraße (Mitte) Bielefeld,Fr,4,12.555555555555555
Bahnhofstraße (Mitte) Bielefeld,Fr,5,44.22222222222222
Bahnhofstraße (Mitte) Bielefeld,Fr,6,106.55555555555556
Bahnhofstraße (Mitte) Bielefeld,Fr,7,266.44444444444446
Bahnhofstraße (Mitte) Bielefeld,Fr,8,386
Bahnhofstraße (Mitte) Bielefeld,Fr,9,694.5555555555555
Bahnhofstraße (Mitte) Bielefeld,Fr,10,1167.4444444444443
Bahnhofstraße (Mitte) Bielefeld,Fr,11,1607.111111111111
Bahnhofstraße (Mitte) Bielefeld,Fr,12,2124
Bahnhofstraße (Mitte) Bielefeld,Fr,13,2415.1111111111113
Bahnhofstraße (Mitte) Bielefeld,Fr,14,2506.5555555555557
Bahnhofstraße (Mitte) Bielefeld,Fr,15,2667.3333333333335
Bahnhofstraße (Mitte) Bielefeld,Fr,16,2865.777777777778
Bahnhofstraße (Mitte) Bielefeld,Fr,17,2755.5555555555557
Bahnhofstraße (Mitte) Bielefeld,Fr,18,2460.1111111111113
Bahnhofstraße (Mitte) Bielefeld,Fr,19,1856.7777777777778
Bahnhofstraße (Mitte) Bielefeld,Fr,20,898.2222222222222
Bahnhofstraße (Mitte) Bielefeld,Fr,21,511.22222222222223
Bahnhofstraße (Mitte) Bielefeld,Fr,22,447
Bahnhofstraße (Mitte) Bielefeld,Fr,23,312.8888888888889
Bahnhofstraße (Mitte) Bielefeld,Sa,0,258.3333333333333
Bahnhofstraße (Mitte) Bielefeld,Sa,1,213.22222222222223
Bahnhofstraße (Mitte) Bielefeld,Sa,2,171.44444444444446
Bahnhofstraße (Mitte) Bielefeld,Sa,3,138.44444444444446
Bahnhofstraße (Mitte) Bielefeld,Sa,4,103.44444444444444
Bahnhofstraße (Mitte) Bielefeld,Sa,5,90.44444444444444
Bahnhofstraße (Mitte) Bielefeld,Sa,6,70
Bahnhofstraße (Mitte) Bielefeld,Sa,7,86.55555555555556
Bahnhofstraße (Mitte) Bielefeld,Sa,8,174.22222222222223
Bahnhofstraße (Mitte) Bielefeld,Sa,9,565.2222222222222
Bahnhofstraße (Mitte) Bielefeld,Sa,10,1425.3333333333333
Bahnhofstraße (Mitte) Bielefeld,Sa,11,2341.5555555555557
Bahnhofstraße (Mitte) Bielefeld,Sa,12,3235.5555555555557
Bahnhofstraße (Mitte) Bielefeld,Sa,13,3943.8888888888887
Bahnhofstraße (Mitte) Bielefeld,Sa,14,4587.888888888889
Bahnhofstraße (Mitte) Bielefeld,Sa,15,4826.111111111111
Bahnhofstraße (Mitte) Bielefeld,Sa,16,4971.555555555556
Bahnhofstraße (Mitte) Bielefeld,Sa,17,4326.111111111111
Bahnhofstraße (Mitte) Bielefeld,Sa,18,3589.6666666666665
Bahnhofstraße (Mitte) Bielefeld,Sa,19,2614.6666666666665
Bahnhofstraße (Mitte) Bielefeld,Sa,20,1188
Bahnhofstraße (Mitte) Bielefeld,Sa,21,648.1111111111111
Bahnhofstraße (Mitte) Bielefeld,Sa,22,580.2222222222222
Bahnhofstraße (Mitte) Bielefeld,Sa,23,407.77777777777777
Bahnhofstraße (Mitte) Brilon,So,0,8.125
Bahnhofstraße (Mitte) Brilon,So,1,11.625
Bahnhofstraße (Mitte) Brilon,So,2,8.125
Bahnhofstraße (Mitte) Brilon,So,3,7.5
Bahnhofstraße (Mitte) Brilon,So,4,4
Bahnhofstraße (Mitte) Brilon,So,5,2.625
Bahnhofstraße (Mitte) Brilon,So,6,5.5
Bahnhofstraße (Mitte) Brilon,So,7,6
Bahnhofstraße (Mitte) Brilon,So,8,17.625
Bahnhofstraße (Mitte) Brilon,So,9,32.875
Bahnhofstraße (Mitte) Brilon,So,10,44.25
Bahnhofstraße (Mitte) Brilon,So,11,73.125
Bahnhofstraße (Mitte) Brilon,So,12,74.875
Bahnhofstraße (Mitte) Brilon,So,13,81
Bahnhofstraße (Mitte) Brilon,So,14,120.75
Bahnhofstraße (Mitte) Brilon,So,15,112.375
Bahnhofstraße (Mitte) Brilon,So,16,113.875
Bahnhofstraße (Mitte) Brilon,So,17,89.875
Bahnhofstraße (Mitte) Brilon,So,18,69.125
Bahnhofstraße (Mitte) Brilon,So,19,64.5
Bahnhofstraße (Mitte) Brilon,So,20,27.375
Bahnhofstraße (Mitte) Brilon,So,21,15.75
Bahnhofstraße (Mitte) Brilon,So,22,7.75
Bahnhofstraße (Mitte) Brilon,So,23,2.125
Bahnhofstraße (Mitte) Brilon,Mo,0,0.75
Bahnhofstraße (Mitte) Brilon,Mo,1,0.75
Bahnhofstraße (Mitte) Brilon,Mo,2,0.75
Bahnhofstraße (Mitte) Brilon,Mo,3,0.375
Bahnhofstraße (Mitte) Brilon,Mo,4,1.125
Bahnhofstraße (Mitte) Brilon,Mo,5,11.625
Bahnhofstraße (Mitte) Brilon,Mo,6,28.25
Bahnhofstraße (Mitte) Brilon,Mo,7,74
Bahnhofstraße (Mitte) Brilon,Mo,8,114.25
Bahnhofstraße (Mitte) Brilon,Mo,9,238.75
Bahnhofstraße (Mitte) Brilon,Mo,10,337.25
Bahnhofstraße (Mitte) Brilon,Mo,11,336.125
Bahnhofstraße (Mitte) Brilon,Mo,12,317
Bahnhofstraße (Mitte) Brilon,Mo,13,305.125
Bahnhofstraße (Mitte) Brilon,Mo,14,297.5
Bahnhofstraße (Mitte) Brilon,Mo,15,366
Bahnhofstraße (Mitte) Brilon,Mo,16,355.625
Bahnhofstraße (Mitte) Brilon,Mo,17,246.625
Bahnhofstraße (Mitte) Brilon,Mo,18,121
Bahnhofstraße (Mitte) Brilon,Mo,19,60.5
Bahnhofstraße (Mitte) Brilon,Mo,20,29.875
Bahnhofstraße (Mitte) Brilon,Mo,21,21.125
Bahnhofstraße (Mitte) Brilon,Mo,22,12.25
Bahnhofstraße (Mitte) Brilon,Mo,23,3.75
Bahnhofstraße (Mitte) Brilon,Di,0,2.125
Bahnhofstraße (Mitte) Brilon,Di,1,1
Bahnhofstraße (Mitte) Brilon,Di,2,1.125
Bahnhofstraße (Mitte) Brilon,Di,3,0.75
Bahnhofstraße (Mitte) Brilon,Di,4,1.75
Bahnhofstraße (Mitte) Brilon,Di,5,16.375
Bahnhofstraße (Mitte) Brilon,Di,6,23
Bahnhofstraße (Mitte) Brilon,Di,7,97
Bahnhofstraße (Mitte) Brilon,Di,8,109.75
Bahnhofstraße (Mitte) Brilon,Di,9,213.875
Bahnhofstraße (Mitte) Brilon,Di,10,302.25
Bahnhofstraße (Mitte) Brilon,Di,11,309.125
Bahnhofstraße (Mitte) Brilon,Di,12,306.25
Bahnhofstraße (Mitte) Brilon,Di,13,301
Bahnhofstraße (Mitte) Brilon,Di,14,291.5
Bahnhofstraße (Mitte) Brilon,Di,15,338.125
Bahnhofstraße (Mitte) Brilon,Di,16,338.375
Bahnhofstraße (Mitte) Brilon,Di,17,273
Bahnhofstraße (Mitte) Brilon,Di,18,152.25
Bahnhofstraße (Mitte) Brilon,Di,19,69.625
Bahnhofstraße (Mitte) Brilon,Di,20,33.75
Bahnhofstraße (Mitte) Brilon,Di,21,18.5
Bahnhofstraße (Mitte) Brilon,Di,22,14.875
Bahnhofstraße (Mitte) Brilon,Di,23,4
Bahnhofstraße (Mitte) Brilon,Mi,0,2.5555555555555554
Bahnhofstraße (Mitte) Brilon,Mi,1,6.222222222222222
Bahnhofstraße (Mitte) Brilon,Mi,2,5.111111111111111
Bahnhofstraße (Mitte) Brilon,Mi,3,3.2222222222222223
Bahnhofstraße (Mitte) Brilon,Mi,4,3.2222222222222223
Bahnhofstraße (Mitte) Brilon,Mi,5,18.666666666666668
Bahnhofstraße (Mitte) Brilon,Mi,6,24.11111111111111
Bahnhofstraße (Mitte) Brilon,Mi,7,85.77777777777777
Bahnhofstraße (Mitte) Brilon,Mi,8,95.77777777777777
Bahnhofstraße (Mitte) Brilon,Mi,9,183.33333333333334
Bahnhofstraße (Mitte) Brilon,Mi,10,305.22222222222223
Bahnhofstraße (Mitte) Brilon,Mi,11,293.6666666666667
Bahnhofstraße (Mitte) Brilon,Mi,12,270.77777777777777
Bahnhofstraße (Mitte) Brilon,Mi,13,263
Bahnhofstraße (Mitte) Brilon,Mi,14,243.66666666666666
Bahnhofstraße (Mitte) Brilon,Mi,15,298.3333333333333
Bahnhofstraße (Mitte) Brilon,Mi,16,297.1111111111111
Bahnhofstraße (Mitte) Brilon,Mi,17,250.77777777777777
Bahnhofstraße (Mitte) Brilon,Mi,18,124.22222222222223
Bahnhofstraße (Mitte) Brilon,Mi,19,66.33333333333333
Bahnhofstraße (Mitte) Brilon,Mi,20,34
Bahnhofstraße (Mitte) Brilon,Mi,21,25
Bahnhofstraße (Mitte) Brilon,Mi,22,16.77777777777778
Bahnhofstraße (Mitte) Brilon,Mi,23,4.777777777777778
Bahnhofstraße (Mitte) Brilon,Do,0,3.6666666666666665
Bahnhofstraße (Mitte) Brilon,Do,1,2.5555555555555554
Bahnhofstraße (Mitte) Brilon,Do,2,1
Bahnhofstraße (Mitte) Brilon,Do,3,1.5555555555555556
Bahnhofstraße (Mitte) Brilon,Do,4,2.7777777777777777
Bahnhofstraße (Mitte) Brilon,Do,5,11.777777777777779
Bahnhofstraße (Mitte) Brilon,Do,6,20.88888888888889
Bahnhofstraße (Mitte) Brilon,Do,7,86.22222222222223
Bahnhofstraße (Mitte) Brilon,Do,8,121.88888888888889
Bahnhofstraße (Mitte) Brilon,Do,9,229.33333333333334
Bahnhofstraße (Mitte) Brilon,Do,10,348.55555555555554
Bahnhofstraße (Mitte) Brilon,Do,11,337.1111111111111
Bahnhofstraße (Mitte) Brilon,Do,12,309.3333333333333
Bahnhofstraße (Mitte) Brilon,Do,13,315.55555555555554
Bahnhofstraße (Mitte) Brilon,Do,14,326.8888888888889
Bahnhofstraße (Mitte) Brilon,Do,15,381.1111111111111
Bahnhofstraße (Mitte) Brilon,Do,16,381.3333333333333
Bahnhofstraße (Mitte) Brilon,Do,17,279.3333333333333
Bahnhofstraße (Mitte) Brilon,Do,18,141
Bahnhofstraße (Mitte) Brilon,Do,19,68.66666666666667
Bahnhofstraße (Mitte) Brilon,Do,20,37.77777777777778
Bahnhofstraße (Mitte) Brilon,Do,21,22.11111111111111
Bahnhofstraße (Mitte) Brilon,Do,22,18.11111111111111
Bahnhofstraße (Mitte) Brilon,Do,23,6.777777777777778
Bahnhofstraße (Mitte) Brilon,Fr,0,3
Bahnhofstraße (Mitte) Brilon,Fr,1,2.7777777777777777
Bahnhofstraße (Mitte) Brilon,Fr,2,2.4444444444444446
Bahnhofstraße (Mitte) Brilon,Fr,3,1.1111111111111112
Bahnhofstraße (Mitte) Brilon,Fr,4,3
Bahnhofstraße (Mitte) Brilon,Fr,5,13.555555555555555
Bahnhofstraße (Mitte) Brilon,Fr,6,27.444444444444443
Bahnhofstraße (Mitte) Brilon,Fr,7,84.77777777777777
Bahnhofstraße (Mitte) Brilon,Fr,8,117.33333333333333
Bahnhofstraße (Mitte) Brilon,Fr,9,208.44444444444446
Bahnhofstraße (Mitte) Brilon,Fr,10,334.22222222222223
Bahnhofstraße (Mitte) Brilon,Fr,11,328.3333333333333
Bahnhofstraße (Mitte) Brilon,Fr,12,328.55555555555554
Bahnhofstraße (Mitte) Brilon,Fr,13,312.1111111111111
Bahnhofstraße (Mitte) Brilon,Fr,14,324.8888888888889
Bahnhofstraße (Mitte) Brilon,Fr,15,368.44444444444446
Bahnhofstraße (Mitte) Brilon,Fr,16,326.6666666666667
Bahnhofstraße (Mitte) Brilon,Fr,17,248.88888888888889
Bahnhofstraße (Mitte) Brilon,Fr,18,141.22222222222223
Bahnhofstraße (Mitte) Brilon,Fr,19,90.66666666666667
Bahnhofstraße (Mitte) Brilon,Fr,20,48.333333333333336
Bahnhofstraße (Mitte) Brilon,Fr,21,37.22222222222222
Bahnhofstraße (Mitte) Brilon,Fr,22,24.77777777777778
Bahnhofstraße (Mitte) Brilon,Fr,23,13.222222222222221
Bahnhofstraße (Mitte) Brilon,Sa,0,9.88888888888889
Bahnhofstraße (Mitte) Brilon,Sa,1,6
Bahnhofstraße (Mitte) Brilon,Sa,2,3.4444444444444446
Bahnhofstraße (Mitte) Brilon,Sa,3,3.6666666666666665
Bahnhofstraße (Mitte) Brilon,Sa,4,1.6666666666666667
Bahnhofstraße (Mitte) Brilon,Sa,5,9.333333333333334
Bahnhofstraße (Mitte) Brilon,Sa,6,8.11111111111111
Bahnhofstraße (Mitte) Brilon,Sa,7,16.88888888888889
Bahnhofstraße (Mitte) Brilon,Sa,8,51.111111111111114
Bahnhofstraße (Mitte) Brilon,Sa,9,157.33333333333334
Bahnhofstraße (Mitte) Brilon,Sa,10,323.3333333333333
Bahnhofstraße (Mitte) Brilon,Sa,11,470.55555555555554
Bahnhofstraße (Mitte) Brilon,Sa,12,373.22222222222223
Bahnhofstraße (Mitte) Brilon,Sa,13,284.8888888888889
Bahnhofstraße (Mitte) Brilon,Sa,14,252
Bahnhofstraße (Mitte) Brilon,Sa,15,224.44444444444446
Bahnhofstraße (Mitte) Brilon,Sa,16,185.11111111111111
Bahnhofstraße (Mitte) Brilon,Sa,17,161.88888888888889
Bahnhofstraße (Mitte) Brilon,Sa,18,97.66666666666667
Bahnhofstraße (Mitte) Brilon,Sa,19,77.33333333333333
Bahnhofstraße (Mitte) Brilon,Sa,20,55.111111111111114
Bahnhofstraße (Mitte) Brilon,Sa,21,38.333333333333336
Bahnhofstraße (Mitte) Brilon,Sa,22,24
Bahnhofstraße (Mitte) Brilon,Sa,23,14.88888888888889
Bahnhofstraße (Süd) Bielefeld,So,0,415.625
Bahnhofstraße (Süd) Bielefeld,So,1,330.875
Bahnhofstraße (Süd) Bielefeld,So,2,258.25
Bahnhofstraße (Süd) Bielefeld,So,3,222
Bahnhofstraße (Süd) Bielefeld,So,4,169.25
Bahnhofstraße (Süd) Bielefeld,So,5,120.75
Bahnhofstraße (Süd) Bielefeld,So,6,66.125
Bahnhofstraße (Süd) Bielefeld,So,7,61.375
Bahnhofstraße (Süd) Bielefeld,So,8,74.25
Bahnhofstraße (Süd) Bielefeld,So,9,124.5
Bahnhofstraße (Süd) Bielefeld,So,10,196.875
Bahnhofstraße (Süd) Bielefeld,So,11,291.625
Bahnhofstraße (Süd) Bielefeld,So,12,392.5
Bahnhofstraße (Süd) Bielefeld,So,13,458.25
Bahnhofstraße (Süd) Bielefeld,So,14,523
Bahnhofstraße (Süd) Bielefeld,So,15,611.125
Bahnhofstraße (Süd) Bielefeld,So,16,719.75
Bahnhofstraße (Süd) Bielefeld,So,17,622.125
Bahnhofstraße (Süd) Bielefeld,So,18,571.5
Bahnhofstraße (Süd) Bielefeld,So,19,414.75
Bahnhofstraße (Süd) Bielefeld,So,20,274.125
Bahnhofstraße (Süd) Bielefeld,So,21,179.125
Bahnhofstraße (Süd) Bielefeld,So,22,132
Bahnhofstraße (Süd) Bielefeld,So,23,61.875
Bahnhofstraße (Süd) Bielefeld,Mo,0,24.625
Bahnhofstraße (Süd) Bielefeld,Mo,1,16.75
Bahnhofstraße (Süd) Bielefeld,Mo,2,6.125
Bahnhofstraße (Süd) Bielefeld,Mo,3,14.75
Bahnhofstraße (Süd) Bielefeld,Mo,4,25.625
Bahnhofstraße (Süd) Bielefeld,Mo,5,49
Bahnhofstraße (Süd) Bielefeld,Mo,6,191.875
Bahnhofstraße (Süd) Bielefeld,Mo,7,418.375
Bahnhofstraße (Süd) Bielefeld,Mo,8,547
Bahnhofstraße (Süd) Bielefeld,Mo,9,966.25
Bahnhofstraße (Süd) Bielefeld,Mo,10,1902.375
Bahnhofstraße (Süd) Bielefeld,Mo,11,2678.5
Bahnhofstraße (Süd) Bielefeld,Mo,12,3258.875
Bahnhofstraße (Süd) Bielefeld,Mo,13,3640.125
Bahnhofstraße (Süd) Bielefeld,Mo,14,3243.75
Bahnhofstraße (Süd) Bielefeld,Mo,15,3327.375
Bahnhofstraße (Süd) Bielefeld,Mo,16,3421.25
Bahnhofstraße (Süd) Bielefeld,Mo,17,3104.25
